source,name,specialty,city,area,stars,reviews,address,phone,phone_source,website,latitude,longitude,distance_km,maps_url
google_maps,Aesthetix Dental Clinic,dentist,Pune,,4.9,150,"GRFX+FPH, 1st Floor, Ayaan Chandrika, Dadasaheb Torne Path, 1315/701, Jangali Maharaj Rd, next to Titan Showroom, Shivajinagar, Pune, Maharashtra 411005",020 2553 2844,google_maps,http://aesthetixdentalclinic.com/,18.5236922,73.849398,0.6,"https://www.google.com/maps/place/Aesthetix+Dental+Clinic/@18.5246115,73.8316386,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c0784b753d81:0x7a23d3124005fb8c!8m2!3d18.5236922!4d73.849398!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F1tct753l?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Lathi dental care,dentist,Pune,,5.0,93,"418, Munjabacha Rd., off Laxmi Road, near Shagun Chowk, Narayan Peth, Pune, Maharashtra 411030",081493 22326,google_maps,N/A,18.5148474,73.8499573,0.87,"https://www.google.com/maps/place/Lathi+dental+care/@18.5246115,73.8316386,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c0713845fd05:0x87b6d8dc27a8af76!8m2!3d18.5148474!4d73.8499573!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOdVowNXBiemhuUlJBQuABAPoBBAh4ED0!16s%2Fg%2F1pp2tymk4?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Jabade Dental Kasba,dentist,Pune,,5.0,86,"JABADE DENTAL, CHOWK, Phadke Haud, Kasba Peth, Pune, Maharashtra 411011",092265 25757,google_maps,https://jabadedentalpune.in/,18.5187659,73.8596022,0.61,"https://www.google.com/maps/place/Jabade+Dental+Kasba/@18.5187659,73.8415778,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c1fd101e8fe7:0x3307c2adc297b964!8m2!3d18.5187659!4d73.8596022!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgEHZGVudGlzdOABAA!16s%2Fg%2F11t27ng1nz?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Tooth Easy Dental Clinic,dentist,Pune,,4.9,144,"First floor, Samadhan Building, Goodluck Chowk, 103, Bhandarkar Rd, next to The Oakwood hotel, Deccan Gymkhana, Pune, Maharashtra 411004",N/A,not_found,https://www.tootheasy.com/,18.5175674,73.8405969,1.53,"https://www.google.com/maps/place/Tooth+Easy+Dental+Clinic/@18.5175674,73.8225725,15z/data=!3m1!5s0x3bc2bf863ef6cf6b:0x4d15493f96b202bb!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2bf075b23d52d:0xecb2be6193842e90!8m2!3d18.5175674!4d73.8405969!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11sz9jvj78?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Shah Multispeciality Dental care centre,dentist,Pune,,4.9,366,"Shop No.1/2, Vitthal Rukhmani Complex, Mahatma Phule Rd, below Lifeline Diagnostic Center, Raviwar Peth, Pune, Maharashtra 411002",097674 71117,google_maps,https://flysmileage.com/,18.5104922,73.8623519,1.47,"https://www.google.com/maps/place/Shah+Multispeciality+Dental+care+centre/@18.5104922,73.8443275,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c06a54a82349:0x1dff7bed49cd8f21!8m2!3d18.5104922!4d73.8623519!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgEHZGVudGlzdOABAA!16s%2Fg%2F11cs5sk4xl?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Tooth Dental Clinic,dentist,Pune,,4.9,209,"Shop No 1 Murlidhar Apts,73 CTS Somwar Peth Close To Kamala Nehru Hospital, Pune, Maharashtra 411011",098239 86367,google_maps,https://toothclinicpune.in/,18.52173,73.862745,0.87,"https://www.google.com/maps/place/Tooth+Dental+Clinic/@18.5104922,73.8443275,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c066fff9392b:0xb93e602df4bf3fab!8m2!3d18.52173!4d73.862745!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F12vqrpfxx?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Dr. Harshal's dental Clinic,dentist,Pune,,4.9,270,"Shop No. 3, Pendse Bhawan, Tilak Rd, opposite Durvankur Dining Hall, Sadashiv Peth, Pune, Maharashtra 411030",088884 78098,google_maps,N/A,18.5106848,73.8458903,1.5,"https://www.google.com/maps/place/Dr.+Harshal's+dental+Clinic/@18.5106848,73.8278659,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c0743ba22a61:0x6eea2b0d36640ac5!8m2!3d18.5106848!4d73.8458903!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VNMU1YQTJSR1JCRUFF4AEA-gEECAAQNQ!16s%2Fg%2F11cnc86l25?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Dr Dudhmal's Blossom Dentofacial Multispeciality clinic,dentist,Pune,,5.0,271,"734,First Floor, Gajraj Chowk, In between Kalyani Hospital and Dr.Bhoi's Gayatri Clinic, above Gurukrupa Medical, next to Rashtrabhushan chowk, Guruwar Peth, Maharashtra 411042",092841 68807,google_maps,https://cvbgoogle.in/9284168807/,18.5040498,73.8591446,1.99,"https://www.google.com/maps/place/Dr+Dudhmal's+Blossom+Dentofacial+Multispeciality+clinic/@18.5040498,73.8411202,15z/data=!3m1!5s0x3bc2d94d34d423bf:0x8c9054fb5593772e!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c163ee279979:0x717c9e218fec5550!8m2!3d18.5040498!4d73.8591446!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgEHZGVudGlzdOABAA!16s%2Fg%2F11hf9bdzn_?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Vanilla Smiles Dental Clinic | Pediatric | Orthodontist | Root Canal | Implants | Deccan Shivajinagar Pune,dentist,Pune,,4.9,595,"Soni Capital Building, 1237, Apte Rd, opp. Apte Sabha Graha, Shivajinagar, Pune, Maharashtra 411004",070280 29383,google_maps,https://vanillasmiles.dental/,18.51897,73.843008,1.24,"https://www.google.com/maps/place/Vanilla+Smiles+Dental+Clinic+%7C+Pediatric+%7C+Orthodontist+%7C+Root+Canal+%7C+Implants+%7C+Deccan+Shivajinagar+Pune/@18.51897,73.8249836,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c0786ead5595:0x53b883e3767b457c!8m2!3d18.51897!4d73.843008!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgERcGVkaWF0cmljX2RlbnRpc3TgAQA!16s%2Fg%2F11b8z1jmvx?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Dental Care & Oral Surgery Clinic,dentist,Pune,,4.9,93,"Shop No 1B, Ground Floor, Media House, Jangali Maharaj Rd, behind Color Plus/ Apple Unicorn Showroom, Shivajinagar, Pune, Maharashtra 411005",098600 38408,google_maps,https://dentalclinicinpune.in/,18.5246064,73.8500969,0.59,"https://www.google.com/maps/place/Dental+Care+%26+Oral+Surgery+Clinic/@18.51897,73.8249836,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c07c6f51515d:0xd48c7e656dc492d7!8m2!3d18.5246064!4d73.8500969!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOYWNWbDZaWFZSUlJBQuABAPoBBAgpEEY!16s%2Fg%2F11g8jpw75x?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
