name,specialty,city,area,stars,reviews,address,phone,phone_source,website,latitude,longitude,distance_km,maps_url
Anand Orthopedic Hospital,orthopedic doctor,Chikhali,Chikhali,4.8,149,"Shop No 1, Dehu Alandi Road Moshi, 1, Dehu - Moshi Road, Midc, Chikhali, Division, Pimpri-Chinchwad, Pune, Maharashtra 411070",084848 46737,google_maps,https://www.drniranjanganjewar.com/,18.6797578,73.8389564,N/A,"https://www.google.com/maps/place/Anand+Orthopedic+Hospital/@18.6797578,73.5505653,11z/data=!4m10!1m2!2m1!1sorthopedic+doctor+in+Chikhali+Chikhali!3m6!1s0x3bc2b7e2dc64ffff:0x8765bc3927e8194d!8m2!3d18.6797578!4d73.8389564!15sCiZvcnRob3BlZGljIGRvY3RvciBpbiBDaGlraGFsaSBDaGlraGFsaVooIiZvcnRob3BlZGljIGRvY3RvciBpbiBjaGlraGFsaSBjaGlraGFsaZIBEm9ydGhvcGVkaWNfc3VyZ2VvbuABAA!16s%2Fg%2F11srvb152n?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
"Dr.Niranjan Ganjewar-Best Orthopedic Doctor/Hip&Knee Replacement Surgeon/Spine In Moshi,Alandi,Chikhali,Chakan,Charholi,PCMC",orthopedic doctor,Chikhali,Chikhali,5.0,266,"2nd Floor, Nisarg Vatika, Anand Orthopedic Hospital, Dehu - Moshi Rd, near Ramdev Dhaba Hotel, Borhade Wadi, Moshi, Pimpri-Chinchwad, Maharashtra 412105",080 4807 4156,google_maps,http://www.drniranjanganjewar.com/,18.6796178,73.8388541,N/A,"https://www.google.com/maps/place/Dr.Niranjan+Ganjewar-Best+Orthopedic+Doctor%2FHip%26Knee+Replacement+Surgeon%2FSpine+In+Moshi,Alandi,Chikhali,Chakan,Charholi,PCMC/@18.6797578,73.5505653,11z/data=!4m10!1m2!2m1!1sorthopedic+doctor+in+Chikhali+Chikhali!3m6!1s0x3bc2b7cd9698582b:0x1726d63c17e22149!8m2!3d18.6796178!4d73.8388541!15sCiZvcnRob3BlZGljIGRvY3RvciBpbiBDaGlraGFsaSBDaGlraGFsaVooIiZvcnRob3BlZGljIGRvY3RvciBpbiBjaGlraGFsaSBjaGlraGFsaZIBEm9ydGhvcGVkaWNfc3VyZ2VvbuABAA!16s%2Fg%2F11p08p2cw7?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
